PID,Time_Bin,Mean_RSSI,Median_RSSI,Std_RSSI,Var_RSSI,Max_RSSI,Min_RSSI,Mean_Time_Interval,Std_Time_Interval,Unique_Locations,RSSI_Count,Counterfeit
PID001,2019-07-24 09:28:30,-64.2922203911255,-64.0,1.3999993279790919,3.3244248047167755,-53.0,-76.0,1.1373846153846154,0.30094089631840176,1,1802.0,0
PID005,2019-08-01 11:30:00,-64.55577557755775,-64.0,0.8000912931016648,0.9224763855695913,-55.0,-77.0,1.0126551724137933,0.00532028370664683,1,2972.0,0
PID003,2019-07-31 12:05:00,-64.57409240924093,-65.0,0.7912871254293855,0.8756742915670879,-54.0,-78.0,1.0129310344827585,0.006750296472233951,1,3020.0,0
PID002C,2019-07-30 13:25:30,-64.78614718614719,-65.0,0.7889886101687261,0.9044474664847963,-54.0,-78.0,1.0125517241379312,0.006068573655060705,1,3175.0,0
PID003,2019-07-31 11:57:30,-65.04963120213121,-66.0,1.3304155551003873,2.732088052725509,-54.0,-78.0,1.009965517241379,0.00497481341086341,3,3198.0,0
PID002E,2019-07-30 15:07:00,-64.67966453247966,-65.0,0.9401402809128543,1.2990289168029923,-54.0,-77.0,1.011448275862069,0.004837252813149739,2,2991.0,0
PID002D,2019-07-30 13:58:00,-64.61516172506738,-64.25,0.8532825962172244,1.0446449244679845,-54.0,-77.0,1.0118275862068966,0.004598671900802629,1,3138.0,0
PID002A,2019-07-24 12:38:00,-64.56212124145677,-64.0,1.189028207242999,2.533465341605286,-55.0,-78.0,1.0128928571428573,0.005769262650841235,1,3895.0,0
PID002A,2019-07-24 12:14:30,-64.61960885389314,-64.5,1.1396270843663514,2.416998564158078,-53.0,-79.0,1.0127931034482758,0.007422837878297451,1,4058.0,0
PID002D,2019-07-30 14:13:00,-64.36372488257659,-64.0,1.4066839426197246,3.0563794395696786,-54.0,-76.0,1.0107142857142857,0.004135278600110183,2,2927.0,0
PID002D,2019-07-30 14:20:00,-64.3029411764706,-64.0,0.8988936153966984,1.0741213242707852,-53.0,-77.0,1.0107241379310345,0.003347670317059927,1,3034.0,0
PID006,2019-08-01 16:02:00,-64.78870488891053,-64.0,1.2545451163913033,2.68963353983967,-54.0,-78.0,1.0097500000000001,0.003417005403262622,3,3075.0,0
PID001,2019-07-24 10:13:30,-64.41216891554222,-64.0,1.1899931591590058,2.4262411651317204,-54.0,-79.0,1.048964285714286,0.03453445101457832,1,3989.0,0
PID004,2019-07-31 16:05:30,-65.0933677378154,-64.0,1.4830997664165582,2.568733960689488,-54.0,-77.0,1.0419526792923497,0.003439576693531903,4,3130.892367483063,1
PID002A,2019-07-24 12:42:30,-64.82580716316852,-64.0,1.3704204078269597,3.1602287593803404,-55.0,-78.0,1.0125,0.0050000000000000175,2,3963.0,0
PID002C,2019-07-30 13:01:00,-64.51633639349156,-65.0,0.9814564334168994,1.4511318254613275,-52.0,-76.0,1.0118571428571428,0.004656451404507477,3,3039.0,0
PID003,2019-07-31 12:03:00,-63.15663624109639,-65.0,0.8156743994048781,0.7887876816308828,-54.0,-79.0,1.0298642256481954,0.0034337501938971598,2,3452.888213143425,1
PID001,2019-07-24 10:03:00,-64.45280594606479,-64.0,1.0868502809940181,2.0273236924053855,-54.0,-77.0,1.0574999999999999,0.051658780760192466,2,3933.0,0
PID002C,2019-07-30 13:09:30,-64.36301775147929,-64.5,0.8394554640918165,0.9946660545466912,-54.0,-77.0,1.0111379310344828,0.0035226221760322235,1,3074.0,0
PID002A,2019-07-24 12:17:30,-64.60118605532399,-64.0,1.4145168221229454,3.3445200280066176,-53.0,-78.0,1.0118928571428571,0.004825390298658921,1,3853.0,0
PID002C,2019-07-30 13:14:00,-64.6522422274695,-65.0,0.8560896899532456,1.074031134603235,-54.0,-77.0,1.0111724137931033,0.004728854931747995,2,3214.0,0
PID005,2019-08-01 11:29:00,-64.79546520802677,-65.0,0.8422471530303667,1.1360778176156203,-55.0,-77.0,1.011642857142857,0.00499788314977814,2,2896.0,0
PID002C,2019-07-30 13:27:00,-64.29743145743146,-64.0,0.9303091126356766,1.191750490888422,-54.0,-76.0,1.0123448275862068,0.007663810419613949,3,2992.0,0
PID002A,2019-07-24 12:24:00,-64.64179104477611,-65.0,1.1033138093769628,2.198987819523074,-53.0,-77.0,1.0113103448275862,0.0045206150677903345,1,3992.0,0
PID002B,2019-07-30 11:48:00,-65.79577177753202,-64.0,0.9477061056318297,0.8154821687630527,-54.0,-76.0,1.179437414122914,0.0046937986782291784,2,2555.934418452667,1
PID002A,2019-07-24 12:19:30,-64.53226463104325,-64.0,1.3484545205907685,2.8885873475476,-54.0,-78.0,1.0132413793103447,0.008352310084272663,2,3846.0,0
PID002E,2019-07-30 15:08:00,-64.77956002331001,-65.0,0.8350393748096112,1.134114903295938,-54.0,-77.0,1.012448275862069,0.005754415738596814,2,2984.0,0
PID002A,2019-07-24 12:34:00,-64.42790843318686,-64.0,1.3547450095381375,3.1630438643960717,-55.0,-78.0,1.0119285714285713,0.004180453381654981,2,3865.0,0
PID001,2019-07-24 09:42:30,-64.41685700649428,-64.0,1.09771267413908,2.135888045167964,-54.0,-79.0,1.0129285714285714,0.006109667939261689,2,3889.0,0
PID003,2019-07-31 12:12:30,-64.65372168284789,-64.0,0.7614152355712167,0.8549045865416804,-55.0,-76.0,1.010448275862069,0.0040230248649541596,1,2988.0,0
PID002B,2019-07-30 11:45:30,-64.80039816475966,-65.0,0.8862537332229832,1.1108649342984382,-54.0,-76.0,1.0136785714285714,0.0057416836569887195,3,3115.0,0
PID002D,2019-07-30 14:14:00,-64.80349206349206,-65.0,1.009828565920622,1.8274949826673963,-54.0,-77.0,1.0106896551724138,0.004729115352759382,1,2993.0,0
PID004,2019-07-31 16:08:00,-64.62433961590632,-64.5,0.8479774783375283,1.0049962512731128,-54.0,-76.0,1.0127586206896553,0.006316956615863331,2,3148.0,0
PID002A,2019-07-24 12:36:30,-64.48041346973571,-64.25,1.145923474980956,2.3295137858878046,-54.0,-78.0,1.0118965517241378,0.004624042971147107,2,3997.0,0
PID006,2019-08-01 15:24:00,-64.19566792234134,-64.0,0.8264381891048049,0.989427555129998,-53.0,-78.0,1.0125714285714287,0.004059087394500206,1,2945.0,0
PID002A,2019-07-24 12:22:00,-64.67116402116402,-64.0,1.3128858552874116,3.2443032452027953,-53.0,-77.0,1.0112758620689655,0.004558324815450592,1,3916.0,0
PID002A,2019-07-24 12:38:30,-64.59618152816682,-64.0,1.2695387472232806,2.9728231273952863,-55.0,-79.0,1.0115172413793103,0.0053360009748819335,2,3972.0,0
PID001,2019-07-24 09:31:30,-64.58471633509998,-65.0,1.3644255440726683,3.1245175229416686,-54.0,-78.0,1.015793103448276,0.01058765895594904,2,4054.0,0
PID004,2019-07-31 16:10:00,-64.51911756645005,-65.0,1.0354950838235213,1.4939479723358537,-54.0,-78.0,1.0096785714285714,0.002749458821208971,3,3009.0,0
PID002E,2019-07-30 15:07:30,-64.55777825373028,-65.0,0.8681035871891398,1.1150859635117507,-54.0,-77.0,1.0106428571428572,0.003870250118382003,1,2974.0,0
PID001,2019-07-24 10:05:00,-64.63957985678282,-65.0,1.5346052647202686,3.711582652645089,-54.0,-79.0,1.0503214285714286,0.04309253915954517,3,3975.0,0
PID004,2019-07-31 16:30:00,-64.2,-64.0,0.9343570836529187,1.2353793103448276,-55.0,-76.0,1.0100689655172415,0.0035449262986773436,3,2966.0,0
PID004,2019-07-31 16:34:30,-64.37696629213482,-64.0,0.6258236420876037,0.7421348314606739,-56.0,-75.0,1.01975,0.010965856099730612,1,444.0,0
PID002B,2019-07-30 12:08:00,-64.76524747830166,-65.0,0.806618454212955,1.0104356174142708,-55.0,-77.0,1.0102499999999999,0.003544688253544284,1,2909.0,0
PID002A,2019-07-24 12:24:30,-64.85100884809394,-65.0,1.4245274942817256,3.442430360656024,-54.0,-78.0,1.0109285714285716,0.005388111545963573,2,3907.0,0
PID005,2019-08-01 12:12:00,-64.25137431284358,-64.0,0.8425324227494144,0.9532398621163063,-53.0,-76.0,1.0120357142857144,0.0050367695618369745,1,2943.0,0
PID002B,2019-07-30 12:06:00,-64.4399222036993,-64.75,0.9111918823374805,1.089065903397942,-55.0,-78.0,1.0114137931034484,0.0050250603505922,2,3071.0,0
PID002B,2019-07-30 11:59:00,-64.48805361305361,-64.0,0.8544679455102516,0.9334896500958206,-54.0,-76.0,1.0127586206896553,0.005180010841231026,2,3066.0,0
PID002E,2019-07-30 15:06:00,-64.89307099095956,-65.0,0.8521671773693477,1.2280829181234116,-54.0,-78.0,1.0104827586206897,0.005179773089729285,2,3110.0,0
PID004,2019-07-31 16:25:00,-62.20922199323726,-64.0,0.9315203774612428,0.9364993842364532,-55.0,-78.0,1.0999095467387232,0.0025888957013331013,2,2169.776101303613,1
PID002A,2019-07-24 12:18:00,-64.40088383838385,-64.0,1.3904446336236773,3.10919886581418,-53.0,-77.0,1.0109310344827587,0.003750533623773308,2,3881.0,0
PID005,2019-08-01 12:09:30,-64.06379477902006,-64.0,0.9323093954326618,0.9570005473453748,-53.0,-77.0,0.961210012630245,0.00533577017400053,2,1847.392354235587,1
PID005,2019-08-01 11:52:30,-64.24547152194211,-64.0,0.9258987207174252,1.1854599310988763,-55.0,-77.0,1.0122413793103446,0.006260164148999126,1,3025.0,0
PID002A,2019-07-24 12:44:30,-64.70827067669174,-64.0,0.7967177269674722,1.3458646616541354,-55.0,-78.0,1.00975,0.0017078251276599508,1,665.0,0
PID001,2019-07-24 09:49:00,-64.41738788101739,-64.0,1.3177027375703927,2.9730205128964404,-54.0,-77.0,1.0514642857142857,0.06382701282480302,3,3907.0,0
PID004,2019-07-31 15:54:30,-64.31992891596853,-64.0,0.7751396482893768,0.8341798636097031,-55.0,-77.0,1.0139655172413793,0.0063834762060264935,1,3003.0,0
PID002A,2019-07-24 12:06:00,-64.57006957047793,-64.0,1.4535927901612729,3.3576127741830395,-53.0,-77.0,1.0165517241379307,0.010755683570282263,3,4114.0,0
PID002B,2019-07-30 12:16:00,-64.31329298368922,-66.0,1.0285682590771437,1.5531013772393083,-55.0,-76.0,0.93955770149213,0.003829815620200149,4,3867.0920665612744,1
PID001,2019-07-24 09:56:30,-64.49203011893428,-64.0,1.3328184585674274,2.9851591774235384,-54.0,-78.0,1.0574074074074074,0.045808345947049446,2,3775.0,0
PID002D,2019-07-30 14:13:30,-64.61310460197205,-65.0,1.2838267422365701,2.3685750732745827,-54.0,-77.0,1.011896551724138,0.007271985519719819,2,3127.0,0
PID005,2019-08-01 11:42:30,-64.5526984126984,-64.0,0.7388098134735601,1.0089874110563766,-54.0,-75.0,1.0106896551724138,0.004472962012197472,1,2985.0,0
PID003,2019-07-31 12:13:00,-64.53970443349753,-65.0,0.8019367897347849,0.8770591133004926,-55.0,-77.0,1.0121071428571429,0.007125017404601401,1,2892.0,0
PID001,2019-07-24 09:40:30,-64.52662239895957,-64.0,1.4004385589490183,3.224876409875961,-54.0,-79.0,1.012896551724138,0.00552491000305634,2,4124.0,0
PID002E,2019-07-30 14:57:30,-64.60982482863672,-64.0,1.3348411439221515,3.0329684586495786,-53.0,-77.0,1.0116206896551725,0.004345883052659061,2,2968.0,0
PID004,2019-07-31 15:58:00,-64.59881349647756,-64.0,0.7737191300756874,0.769505800095344,-56.0,-75.0,1.0133928571428572,0.006876364703416451,1,2697.0,0
PID004,2019-07-31 15:58:30,-64.2224728693207,-64.0,1.264630078426547,2.4171089612035006,-54.0,-77.0,1.011551724137931,0.003355019766777553,1,3064.0,0
PID005,2019-08-01 11:24:00,-64.11680580762251,-64.0,0.7884173483650948,0.8960550802293089,-54.0,-78.0,1.0162499999999999,0.0066756883401500235,1,2734.0,0
PID006,2019-08-01 15:18:00,-64.76312610366446,-64.0,1.144471747843937,1.6798602164119407,-53.0,-78.0,1.156902603560381,0.004700644542326147,2,2523.18454603786,1
PID002D,2019-07-30 13:52:00,-64.61851577487796,-65.0,0.8542034802172032,1.0588745005550364,-54.0,-76.0,1.0127142857142857,0.006514127910462193,2,3043.0,0
PID001,2019-07-24 09:54:00,-64.5325668036999,-64.0,1.171726612193045,2.3128435346960527,-54.0,-79.0,1.051814814814815,0.047717951014297044,1,3762.0,0
PID002E,2019-07-30 15:22:00,-64.56367956849702,-64.0,1.401870515258664,3.3145642233708497,-54.0,-77.0,1.0117142857142858,0.006229304359576006,2,2861.0,0
PID003,2019-07-31 11:45:30,-64.76445422752535,-66.0,0.8960251302283019,1.2653547565939804,-54.0,-80.0,1.0123928571428569,0.003685198479144341,2,2984.0,0
PID002A,2019-07-24 12:22:30,-64.13943041121472,-64.0,1.7602549829527165,3.9880216876710577,-53.0,-78.0,0.9020102340337919,0.00786524436781956,4,4138.826136482978,1
PID004,2019-07-31 16:05:30,-64.49272904789659,-64.0,1.3572475311904983,2.568733960689488,-54.0,-77.0,1.010857142857143,0.003439576693531903,3,2984.0,0
PID002C,2019-07-30 12:56:00,-64.30733247237767,-65.0,0.8638645997130232,0.9701908721606792,-54.0,-75.0,1.0134482758620689,0.004014137577688509,1,3023.0,0
PID003,2019-07-31 12:00:00,-64.67085714285714,-64.0,0.8702042265962451,1.0712074438970993,-53.0,-78.0,1.0110689655172413,0.004605362049384529,2,3129.0,0
PID004,2019-07-31 16:29:30,-64.151166840822,-64.0,0.8173313978133939,0.9161815196297954,-54.0,-77.0,1.0150357142857143,0.007264740534007716,1,2853.0,0
PID003,2019-07-31 11:47:00,-64.85029888901703,-65.0,0.8469643233860508,0.9622841592856586,-54.0,-78.0,1.0131428571428571,0.0045192123675791675,2,2938.0,0
PID002E,2019-07-30 14:52:30,-64.45588902227557,-64.0,1.0509784916672815,1.5965848019136921,-54.0,-76.0,1.0124482758620688,0.004762848839091933,3,3078.0,0
PID001,2019-07-24 09:37:30,-64.46484771003294,-64.0,1.2603280111974617,2.7451715022973278,-54.0,-80.0,1.0144285714285712,0.00595307932411065,2,4018.0,0
PID006,2019-08-01 16:03:30,-64.37135278514589,-63.5,0.88438782116979,1.1157161803713527,-54.0,-76.0,1.0104285714285715,0.0036253078686998698,1,2981.0,0
PID003,2019-07-31 12:15:30,-64.57206204590013,-65.0,0.8514126722515496,1.0252949074913094,-55.0,-77.0,1.0100689655172412,0.003400956110133494,1,3086.0,0
PID006,2019-08-01 15:26:30,-64.44024104452627,-64.0,0.8386283031829236,0.8926299679563824,-53.0,-76.0,1.0139285714285713,0.0066160778995177005,1,2987.0,0
PID002D,2019-07-30 14:06:30,-64.80325757575758,-65.0,1.2117901668433428,2.0267829342904307,-54.0,-77.0,1.0114137931034484,0.004476264716569841,3,3165.0,0
PID001,2019-07-24 10:10:00,-64.6494385048449,-64.0,1.593884306341605,4.106807547952869,-54.0,-78.0,1.058142857142857,0.05880836063369972,2,4010.0,0
PID001,2019-07-24 09:59:00,-64.3072344130965,-64.0,1.230046930862696,2.525912048785613,-54.0,-78.0,1.0580714285714286,0.047942812052624004,2,3886.0,0
PID005,2019-08-01 12:03:00,-64.07072484166079,-64.0,0.8216937489638884,1.1125464964310847,-56.0,-77.0,1.0104642857142856,0.0033827683475404747,1,2798.0,0
PID002C,2019-07-30 13:00:00,-64.53786102616378,-64.0,0.8572417968279742,1.0962075345419224,-54.0,-76.0,1.0120344827586205,0.004678848748972724,2,3140.0,0
PID002C,2019-07-30 13:06:30,-64.44247111584068,-64.5,0.801058935276886,0.9609486403152071,-54.0,-75.0,1.0119310344827586,0.004233632638786348,1,2961.0,0
PID002D,2019-07-30 14:03:00,-64.48567779602261,-64.5,1.1416211056019212,1.9780761346684264,-54.0,-77.0,1.0105714285714285,0.005486877081347839,1,2892.0,0
PID002D,2019-07-30 14:00:00,-64.69857366097112,-65.0,0.8077322347684595,0.9389851338991133,-54.0,-78.0,1.0115357142857142,0.006385644448797234,1,2988.0,0
PID002E,2019-07-30 14:57:00,-64.58185061880825,-65.0,1.296913267542209,2.6094948849104864,-53.0,-78.0,1.0112142857142856,0.004332112160043393,3,2897.0,0
PID002C,2019-07-30 13:03:00,-64.73614624505929,-65.5,0.8207466452176607,0.9658746616252554,-54.0,-77.0,1.0134137931034481,0.005609413270688788,2,3188.0,0
PID001,2019-07-24 09:34:30,-64.28992805755395,-64.0,1.1391770731907498,2.2231290829405443,-54.0,-79.0,1.0133793103448279,0.004195352812538502,1,4166.0,0
PID002A,2019-07-24 12:43:00,-64.50126444299107,-64.0,1.0997335750451862,2.034062530539831,-54.0,-77.0,1.013241379310345,0.007600071298602539,1,4110.0,0
PID002D,2019-07-30 14:07:00,-64.59458588462779,-65.0,0.8160526598004595,0.9304303373919508,-54.0,-77.0,1.0124642857142858,0.007426090855680767,1,2965.0,0
PID002E,2019-07-30 15:14:30,-64.56907603890362,-65.0,0.887301319222729,1.2743864225959716,-54.0,-77.0,1.0104642857142858,0.0035847634650739806,1,2940.0,0
PID001,2019-07-24 09:43:30,-64.52910522231406,-64.0,1.5966849033619666,3.435518930632536,-54.0,-78.0,1.0678793664823374,0.006280786245532397,3,2825.8162613373397,1
PID002B,2019-07-30 12:00:30,-64.60915532528487,-65.0,1.1214297231728214,1.7032147679991025,-54.0,-77.0,1.0117241379310344,0.005105295232292364,2,3150.0,0
PID003,2019-07-31 12:17:30,-64.75533661740559,-65.0,0.7589989621127962,0.7722261318320432,-53.0,-78.0,1.0111785714285715,0.004861439898178108,1,3029.0,0
PID005,2019-08-01 11:26:30,-64.3209286445886,-64.0,0.8369634180895215,1.0665024630541873,-54.0,-78.0,1.0135357142857142,0.005022041364913239,1,2881.0,0
PID004,2019-07-31 16:05:00,-64.10144444444444,-64.0,0.7762551761419365,0.817020734730674,-54.0,-76.0,1.0119310344827586,0.005236759047368614,1,2963.0,0
PID004,2019-07-31 15:47:00,-64.44151283855717,-64.0,1.2263167814288911,2.0506471787654057,-55.0,-78.0,1.013857142857143,0.010021141672647903,3,2983.0,0
PID003,2019-07-31 12:22:30,-64.79283446712019,-65.0,0.9251529359600119,1.1512834547317308,-54.0,-78.0,1.0120344827586207,0.005206333770519261,1,3068.0,0
PID004,2019-07-31 15:54:00,-64.39023557528166,-64.0,0.7883024478830376,0.8579720040969615,-55.0,-77.0,1.0116071428571427,0.0046614199530653775,1,2905.0,0
PID002A,2019-07-24 12:40:00,-64.47104056437391,-64.0,1.0983949687407197,2.383038420377587,-55.0,-78.0,1.0126896551724138,0.006902915782871664,1,3951.0,0
PID004,2019-07-31 16:21:30,-64.40038461538461,-64.0,1.109018065131966,1.837763041556145,-55.0,-79.0,1.0131379310344828,0.008943170330844782,3,3046.0,0
PID005,2019-08-01 11:51:30,-64.40531216931217,-64.0,0.9916944959814262,1.3876635221138263,-55.0,-77.0,1.0127931034482758,0.006742081653660865,4,3080.0,0
PID006,2019-08-01 15:43:00,-64.24572989076466,-64.0,1.05014805663795,1.4564848740806688,-53.0,-77.0,1.0103793103448275,0.002895979887255636,3,3133.0,0
PID005,2019-08-01 11:45:30,-64.75276076674135,-64.5,0.7711116913380534,0.8096921148001319,-55.0,-77.0,1.0106206896551724,0.003922588368333992,1,2954.0,0
PID003,2019-07-31 11:45:00,-64.71648351648352,-65.0,0.7575043722881498,0.8412601010239692,-54.0,-79.0,1.013655172413793,0.005639629306897012,1,3086.0,0
PID002A,2019-07-24 12:33:30,-64.26427559582184,-64.0,1.1987936150855518,2.4562772709924703,-53.0,-76.0,1.0133448275862071,0.006337393910461523,1,3942.0,0
PID002B,2019-07-30 12:13:00,-64.39288025889968,-64.0,0.8517177809625596,1.083338913067738,-54.0,-76.0,1.0117586206896552,0.006282942738727476,1,3056.0,0
PID006,2019-08-01 15:55:00,-64.49044658166166,-64.0,1.0043335382671073,0.9772736693058086,-54.0,-78.0,0.9069122833193176,0.003406021905636392,2,4483.01739098784,1
PID006,2019-08-01 16:01:00,-64.4454828660436,-64.0,1.1071188456157561,1.6667925049491277,-55.0,-75.0,1.0099310344827586,0.0028651980046606523,3,3082.0,0
PID004,2019-07-31 16:23:30,-63.94259844001589,-64.0,0.9741748014628964,1.3020303393308976,-55.0,-78.0,1.0110714285714286,0.005931264130005864,2,2801.0,0
PID002D,2019-07-30 14:10:30,-64.45462962962964,-64.0,0.8296444535246558,0.9950085142613879,-53.0,-75.0,1.0109310344827587,0.0038907494181047854,2,3124.0,0
PID002E,2019-07-30 14:48:30,-64.55500417710944,-64.5,0.9415208583262377,1.2830959994403086,-54.0,-77.0,1.0136206896551723,0.005678366170346183,2,3073.0,0
PID001,2019-07-24 10:05:30,-64.72393740104738,-65.0,1.155211889179589,2.21898418787805,-54.0,-79.0,1.0521111111111112,0.040825457115848084,2,3734.0,0
PID002A,2019-07-24 12:08:30,-64.34164781297135,-63.0,1.1742896079934806,2.353786472148541,-53.0,-77.0,1.0152758620689655,0.009448720819410028,1,4000.0,0
PID004,2019-07-31 16:30:30,-64.88067268085834,-64.0,1.067712680698109,1.2039608978136072,-55.0,-78.0,0.9067890158637033,0.011244281321358981,3,3229.163490353408,1
PID004,2019-07-31 16:03:30,-64.36909581646424,-64.0,1.2791835152763484,2.5759838324764743,-53.0,-77.0,1.010793103448276,0.004100342410308364,3,3062.0,0
PID002D,2019-07-30 14:18:00,-64.59643065268065,-65.0,0.9236770529260908,1.235236490146535,-54.0,-77.0,1.0118620689655173,0.0049042557170207775,2,3094.0,0
PID002A,2019-07-24 12:04:00,-64.33556998556998,-63.25,1.036327851636874,2.316161616161616,-54.0,-78.0,1.2923333333333333,0.5890217879388392,1,849.0,0
PID002A,2019-07-24 12:09:00,-64.39322526236882,-63.0,1.1293698925395386,2.296065806382523,-53.0,-77.0,1.0163214285714284,0.007878962008287796,2,3862.0,0
PID002E,2019-07-30 14:51:00,-64.61740909335249,-64.25,0.9324242710239172,1.3060346652311519,-54.0,-78.0,1.0128275862068967,0.004826037753073291,3,3084.0,0
PID002E,2019-07-30 15:05:00,-64.63528814419905,-64.0,0.8420235679491319,0.9850609729407953,-54.0,-77.0,1.0127241379310346,0.00465906606003005,1,2993.0,0
PID002E,2019-07-30 14:47:00,-64.53833333333334,-65.0,0.9989656732106883,1.4326781609195398,-55.0,-76.0,1.012344827586207,0.00456129572810312,1,2980.0,0
PID001,2019-07-24 10:14:30,-64.41365146058423,-64.0,1.313168982611927,2.8638262527233116,-53.0,-77.0,1.0548148148148146,0.04668061452123114,3,3816.0,0
PID005,2019-08-01 11:25:30,-64.17649865072869,-64.0,1.1694742171091665,1.4132871151109603,-55.0,-78.0,1.188562671432035,0.00535313783271873,4,1810.6374904498268,1
PID001,2019-07-24 10:13:00,-64.3282684468816,-64.0,1.1988641299098393,2.4964873704289765,-54.0,-78.0,1.056851851851852,0.04779982596017861,1,3826.0,0
PID002D,2019-07-30 13:51:00,-64.32704326923077,-65.0,0.9456353105091121,1.1652892904509284,-54.0,-76.0,1.014896551724138,0.006548417625580606,1,3028.0,0
PID002A,2019-07-24 12:34:30,-64.45337581733396,-64.0,1.3426337041888807,2.2494290236870373,-55.0,-78.0,1.1702329216515626,0.006682083979225256,2,2699.66960298247,1
PID003,2019-07-31 12:01:30,-65.55655887405601,-64.0,1.0301093549197637,1.059429076670456,-54.0,-77.0,0.8465376847463821,0.003855135401709929,3,2892.031975773359,1
PID002C,2019-07-30 13:09:30,-64.29548954679137,-64.5,0.9272158657898322,0.9946660545466912,-54.0,-77.0,1.202449496510427,0.0035226221760322235,2,4106.802890454521,1
PID004,2019-07-31 15:52:30,-64.31149100131688,-64.0,0.7985654047770689,0.9221252174478533,-55.0,-79.0,1.012142857142857,0.004360719323216442,1,2901.0,0
PID005,2019-08-01 11:27:30,-64.3577964519141,-64.0,0.8827119648267334,1.0896884424267792,-54.0,-79.0,1.013344827586207,0.005170492253913879,1,3022.0,0
PID004,2019-07-31 15:55:00,-64.36841112682697,-64.0,0.8081691655836162,0.8437518628710162,-55.0,-78.0,1.010896551724138,0.0030512857662936452,1,3028.0,0
PID001,2019-07-24 10:15:30,-64.60893324782212,-64.0,1.3012966669126733,2.7649041898424866,-54.0,-77.0,1.059037037037037,0.05187446495107314,2,3895.0,0
PID001,2019-07-24 09:34:00,-64.19253531129172,-64.0,1.1351660482051755,2.099456850522107,-55.0,-76.0,1.0147857142857142,0.00815751025405263,1,3992.0,0
PID002D,2019-07-30 14:21:00,-64.5477088948787,-64.25,1.0841530409281666,1.7517442761099238,-54.0,-77.0,1.010655172413793,0.003667189095488406,3,3085.0,0
PID003,2019-07-31 11:58:00,-64.94651919323357,-66.0,0.8032597549113589,0.9219401288366806,-54.0,-77.0,1.0099642857142859,0.004574341829662873,1,3005.0,0
PID001,2019-07-24 09:50:00,-64.51712940843376,-64.0,1.19526544173508,2.565670717664277,-54.0,-79.0,1.0908888888888886,0.07828563741607414,1,3773.0,0
PID001,2019-07-24 09:49:30,-64.60514733711814,-64.0,1.1859980872690463,2.595435564705637,-54.0,-79.0,1.086,0.0526444678954969,1,3649.0,0
PID002C,2019-07-30 13:28:30,-64.47353057044835,-64.0,1.2282873253585869,2.436257081694462,-54.0,-77.0,1.0131724137931035,0.006671201249278465,2,2979.0,0
PID002A,2019-07-24 12:35:30,-64.62098554155205,-64.0,1.530378610173497,3.601364901964602,-54.0,-77.0,1.0133214285714287,0.006949839174417249,3,3943.0,0
PID004,2019-07-31 16:12:00,-64.71774103362888,-64.5,1.267755075170515,2.181521701618003,-54.0,-78.0,1.0126206896551724,0.005653152048089426,1,3089.0,0
PID006,2019-08-01 15:49:00,-64.50431462390226,-64.0,0.8472613656469002,1.0564286893472816,-54.0,-77.0,1.0121724137931036,0.00559380375005137,1,2895.0,0
PID004,2019-07-31 15:48:30,-64.2544571526118,-64.0,0.8127997996993348,0.8838331859529924,-55.0,-77.0,1.012535714285714,0.005607416668406367,1,2911.0,0
PID005,2019-08-01 11:54:00,-64.24648723257418,-64.0,1.0279750885856414,1.5163632036795456,-55.0,-77.0,1.0109310344827585,0.004399115450720573,2,3065.0,0
PID001,2019-07-24 10:18:30,-64.55443006402695,-64.0,1.4753830612327345,3.268869343381242,-54.0,-78.0,1.0578214285714287,0.04642481262765883,1,4078.0,0
PID002E,2019-07-30 14:55:30,-64.65610575494053,-65.0,0.8760858175602866,1.1667746967181525,-53.0,-77.0,1.0113571428571428,0.004356470587394827,2,2942.0,0
PID002A,2019-07-24 12:41:00,-64.61737422996794,-64.0,1.1273543721981165,2.349734449617769,-55.0,-79.0,1.0133571428571428,0.005926802183891762,2,3949.0,0
PID002E,2019-07-30 15:04:30,-64.58484124274497,-64.0,0.9081646892413012,1.1409793688728478,-54.0,-77.0,1.0117142857142858,0.004470952693712836,1,2929.0,0
PID002E,2019-07-30 14:50:30,-64.50571949602123,-64.0,0.9109717330040463,1.1964451777809664,-54.0,-77.0,1.0134642857142855,0.005203148212645022,2,2922.0,0
PID005,2019-08-01 12:06:30,-64.30733044733044,-64.0,1.1387616848848237,1.9399004826591033,-52.0,-76.0,1.012137931034483,0.005159762853984633,3,3047.0,0
PID006,2019-08-01 15:52:00,-64.18101371838647,-63.5,1.1371466099772596,2.077484253488056,-52.0,-78.0,1.0103793103448278,0.003416491444904179,2,3110.0,0
PID006,2019-08-01 16:00:30,-64.21918743598498,-63.0,0.8165419998809026,0.887943227820319,-54.0,-75.0,1.0113214285714285,0.0055979729891543605,1,2929.0,0
PID002A,2019-07-24 12:40:30,-64.38955797836377,-64.0,1.2466247187995407,2.6953471435596184,-55.0,-77.0,1.012896551724138,0.008363803080563507,3,3945.0,0
PID002D,2019-07-30 14:20:30,-64.2974983096687,-64.0,0.8362327154981667,0.9356225248720176,-54.0,-78.0,1.010892857142857,0.005300868452358171,1,2946.0,0
PID005,2019-08-01 11:32:30,-64.75279088050314,-65.0,0.939674057043786,1.3483947295220313,-55.0,-78.0,1.0121724137931034,0.005092494235337533,2,3083.0,0
